Segment Code,Segment Description,Family Code,Family Description,Class Code,Class Description,Brick Code,Brick Description,Core Attribute Type 1 Code,Core Attribute  Type 1 Description,Core Attribute Type 2 Code,Core Attribute  Type 2 Description,Core Attribute Type 3 Code,Core Attribute  Type 3 Description,Core Attribute Type 4 Code,Core Attribute  Type 4 Description,Core Attribute Type 5 Code,Core Attribute  Type 5 Description,Core Attribute Type 6 Code,Core Attribute  Type 6 Description,Core Attribute Type 7 Code,Core Attribute  Type 7 Description,Core Attribute Type 8 Code,Core Attribute  Type 8 Description,Core Attribute Type 9 Code,Core Attribute  Type 9 Description,Core Attribute Type 10 Code,Core Attribute  Type 10 Description,Core Attribute Type 11 Code,Core Attribute  Type 11 Description,Core Attribute Type 12 Code,Core Attribute  Type 12 Description,Core Attribute Type 13 Code,Core Attribute  Type 13 Description,Core Attribute Type 14 Code,Core Attribute  Type 14 Description,Core Attribute Type 15 Code,Core Attribute  Type 15 Description,Core Attribute Type 16 Code,Core Attribute  Type 16 Description,Core Attribute Type 17 Code,Core Attribute  Type 17 Description,Core Attribute Type 18 Code,Core Attribute  Type 18 Description,Core Attribute Type 19 Code,Core Attribute  Type 19 Description,Core Attribute Type 20 Code,Core Attribute  Type 20 Description,Core Attribute Type 21 Code,Core Attribute  Type 21 Description,Core Attribute Type 22 Code,Core Attribute  Type 22 Description,Core Attribute Type 23 Code,Core Attribute  Type 23 Description,Core Attribute Type 24 Code,Core Attribute  Type 24 Description,Core Attribute Type 25 Code,Core Attribute  Type 25 Description
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93032500,Calathea – Live Plants,10006586,Calathea – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93032600,Calibrachoa – Live Plants,10006587,Calibrachoa – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93032700,Calocephalus – Live Plants,10006588,Calocephalus Brownii – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93032800,Campanula – Live Plants,10006589,Campanula Portenschlagiana – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93032900,Canna – Live Plants,10006590,Canna – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93037600,Castanospermum - Live Plants,10007810,Castanospermum Australe - Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033000,Celosia – Live Plants,10006591,Celosia – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033100,Chamaedorea – Live Plants,10006592,Chamaedorea Elegans – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033200,Chlorophytum – Live Plants,10006593,Chlorophytum Comosum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033300,Chrysanthemum – Live Plants,10006594,Chrysanthemum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033400,Clivia – Live Plants,10006595,Clivia Miniata – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033500,Cocos – Live Plants,10006596,Cocos Nucifera – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033600,Codiaeum – Live Plants,10006597,Codiaeum Variegatum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93037700,Coffea - Live Plants,10007811,Coffea - Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033700,Cordyline – Live Plants,10006598,Cordyline Australis – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033800,Coreopsis – Live Plants,10006599,Coreopsis Grandiflora – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93033900,Cortaderia – Live Plants,10006600,Cortaderia Selloana – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034000,Cosmos – Live Plants,10006601,Cosmos Bipinnatus – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034100,Cuphea – Live Plants,10006602,Cuphea Hyssopifolia – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034200,Cupressus – Live Plants,10006603,Cupressus Macrocarpa – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034300,Curcuma – Live Plants,10006604,Curcuma Alismatifolia – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034400,Cycas – Live Plants,10006605,Cycas Revoluta – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034500,Cyclamen – Live Plants,10006606,Cyclamen Persicum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034600,Cymbidium – Live Plants,10006607,Cymbidium – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034700,Cyperus – Live Plants,10006608,Cyperus Alternifolius – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034800,Dahlia – Live Plants,10006609,Dahlia – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93034900,Delphinium – Live Plants,10006610,Delphinium – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035000,Dendrobium – Live Plants,10006611,Dendrobium Nobile – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035100,Dianthus – Live Plants,10006612,Dianthus – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035200,Dicentra – Live Plants,10006613,Dicentra Spectabilis – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035300,Dieffenbachia – Live Plants,10006614,Dieffenbachia – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93037800,Dionaea - Live Plants,10007812,Dionaea Muscipula - Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035400,Dorotheanthus – Live Plants,10006615,Dorotheanthus Bellidiformis – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035500,Dracaena – Live Plants,10006616,Dracaena Marginata – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035600,Dypsis – Live Plants,10006617,Dypsis Lutescens – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035700,Echeveria – Live Plants,10006618,Echeveria – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035800,Echinacea – Live Plants,10006619,Echinacea Purpurea – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93035900,Epipremnum – Live Plants,10006620,Epipremnum Pinnatum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036000,Euphorbia – Live Plants,10006621,Euphorbia Pulcherrima – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036100,Euryops – Live Plants,10006622,Euryops – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036200,Fargesia – Live Plants,10006623,Fargesia Murieliae – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036300,Felicia – Live Plants,10006624,Felicia Amelloides – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036400,Festuca – Live Plants,10006625,Festuca Glauca – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93037400,Ficus – Live Plants,10006635,Ficus Benjamina – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036500,Fittonia – Live Plants,10006626,Fittonia – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036600,Fuchsia – Live Plants,10006627,Fuchsia – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036700,Gardenia – Live Plants,10006628,Gardenia Jasminoides – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036800,Gaura – Live Plants,10006629,Gaura Lindheimeri – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93036900,Gazania – Live Plants,10006630,Gazania – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93037000,Gentiana – Live Plants,10006631,Gentiana – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93037100,Gerbera – Live Plants,10006632,Gerbera – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93037200,Guzmania – Live Plants,10006633,Guzmania – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93030000,Live Plants (Genus A thru G),93037300,Gypsophila – Live Plants,10006634,Gypsophila Muralis – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040100,Hedera – Live Plants,10006636,Hedera Helix – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040200,Helianthus – Live Plants,10006637,Helianthus Annuus – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040300,Helichrysum – Live Plants,10006638,Helichrysum Petiolare – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040400,Heliotropium – Live Plants,10006639,Heliotropium – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040500,Helleborus – Live Plants,10006640,Helleborus Niger – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040600,Heuchera – Live Plants,10006641,Heuchera – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040700,Hibiscus – Live Plants,10006642,Hibiscus Rosa-Sinensis – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040800,Hippeastrum – Live Plants,10006643,Hippeastrum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93040900,Hordeum – Live Plants,10006644,Hordeum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041000,Hosta – Live Plants,10006645,Hosta – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041100,Howea – Live Plants,10006646,Howea Forsteriana – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041200,Hyacinthus – Live Plants,10006647,Hyacinthus Orientalis – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041300,Hydrangea – Live Plants,10006648,Hydrangea Macrophylla – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041400,Impatiens – Live Plants,10006649,Impatiens – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041500,Jasminum – Live Plants,10006650,Jasminum Polyanthum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041600,Kalanchoe – Live Plants,10006651,Kalanchoe Blossfeldiana – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041700,Lantana – Live Plants,10006652,Lantana Camara – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041800,Leucanthemum – Live Plants,10006653,Leucanthemum – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93041900,Lewisia – Live Plants,10006654,Lewisia Cotyledon – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93042000,Lilium – Live Plants,10006655,Lilium – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93042100,Lithodora – Live Plants,10006656,Lithodora Diffusa – Live Plants,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93042200,Live Plant Variety Packs,10006657,Live Plant Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93000000,Horticulture Plants,93040000,Live Plants (Genus H thru Z),93044000,Live Plants Other,10006676,Ferns – Live Plants Other,20002918,Horticulture Colour,20002920,Horticulture Plant Purpose,20002919,Lifespan,20000430,Location of Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
